Land,Loop,Loop Total Length,Loop Notes,Track No.,Track,Track Artist,Album,Loop Track Length,Track Notes,Album Track Number,Album Disc Number,Album Label,Dates,Holiday/Special Event
Tomorrowland,Innoventions (interior),,,6,Interlude IV,,,1:06,,,,,,
Tomorrowland,Innoventions (interior),,,7,"9' 35"" for Six Weeks",,,1:44,,,,,,
Tomorrowland,Innoventions (interior),,,8,Innoventions Adagio,,,0:26,,,,,,
Tomorrowland,Innoventions (interior),,,9,Horizons,,,0:27,,,,,,
Tomorrowland,Innoventions (interior),,,10,Interlude C,,,0:56,,,,,,
Tomorrowland,Innoventions (interior),,,11,Future World Theme (Reprise),,,0:53,,,,,,
Tomorrowland,Innoventions (interior),,,12,Global Neighborhood,,Walt Disney World Forever Project,1:14,"Edited, 2:31 to end",,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,01:22:10,"This is the overflow queue for Star Tours: The Adventures Continue. Discussed on MouseBits in https://mousebits.com/smf/index.php?topic=9809.msg92388#msg92388. Most of these have odd little edits throughout, but appear to be from the original soundtracks. They seem to match the Special Edition releases for the original trilogy.",1,Detention Block Ambush,,Star Wars (A New Hope),,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,2,The Battle of Yavin: X-Wings Draw Fire/Use the Force,,Star Wars (A New Hope),,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,3,The Battle of Hoth: Escape in the Millennium Falcon,,The Empire Strikes Back,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,4,Shootout in the Cell Bay,,Star Wars (A New Hope),,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,5,Chasm Crossfire,,Star Wars (A New Hope),,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,6,A New Hope and End Credits,,Revenge of the Sith,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,7,Imperial Attack,,Star Wars (A New Hope),,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,8,The Battle of Hoth: Beneath the AT-AT,,The Empire Strikes Back,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,9,Departing Coruscant,,Attack of the Clones,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,10,Love Pledge and the Arena,,Attack of the Clones,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,11,The Trash Compactor,,Star Wars (A New Hope),,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,12,Hyperspace,,The Empire Strikes Back,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,13,Den of the Rancor,,Return of the Jedi,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,14,Imperial March,,The Empire Strikes Back,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,15,The Battle of Endor I: Into the Trap,,Return of the Jedi,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,16,The Forest Battle (Concert Suite),,Return of the Jedi,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,17,The Asteroid Field,,The Empire Strikes Back,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,18,End Title,,Return of the Jedi (starting at Parade of the Ewoks),,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,19,Imperial Starfleet Deployed,,The Empire Strikes Back,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,20,City in the Clouds,,The Empire Strikes Back,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,21,The Emperor Arrives,,Return of the Jedi,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,22,Enter Lord Vader,,Revenge of the Sith,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,23,Finale,,Attack of the Clones (starting at Across the Stars),,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,24,Princess Leia's Theme,,Star Wars (A New Hope),,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,25,Yoda's Theme,,The Empire Strikes Back,,,,,,,
Tomorrowland,Star Tours: TAC Overflow Queue,,,26,Han Solo Returns,,Return of the Jedi,,,,,,,
Tomorrowland,Rocket Rods Exit,00:12:01,"The exit hallway of Rocket Rods played the song “World of Creativity,” which was based on the song “Detroit” from “The Happiest Millionaire”, which itself was composed by the Sherman Brothers.",1,World of Creativity (Magic Highways of Tomorrow),Steve Bartek,Unreleased,12:01,See the MouseBits torrent “The Disneyland Collection” for the full version of this track.,,,,"May 22, 1998 → April 27, 2001",
Tomorrowland,Star Wars Launch Bay interior,~00:38:59.8,"This loop plays inside the Star Wars Launch Bay at Disneyland. It is identical to the DHS Star Wars Launch Bay and does not contain any commercially released cues from the original soundtracks as it was entirely re-recorded for Tokyo Disneyland. See the discussion on MouseBits, https://mousebits.com/smf/index.php?topic=9331.msg98269#msg98269 (2021). Also see http://www.underscores.fr/a-la-une/evenements/2015/12/star-wars-retour-en-force-a-abbey-road/ (2015). Length based on recording by pixelated.",,See loop notes,"John Williams, William Ross, the London Symphony Orchestra",Unreleased,,,,,,"May 7, 2016",
Tomorrowland,Space Mountain Concourse v.2,~00:28:32,"This loop was an augmented version of the EPCOT Center 1982 entrance loop. It played ca. September 1986 when Space Stage was enclosed into the Magic Eye Theater/Captain EO to sometime in the nineties. The new Tomorrowland 2055 cues were recorded in 1991, so probably sometime after that point. See Magic Music, https://community.magicmusic.net/threads/space-mountain-music-question.641/#post-4158 (2003) and https://mousebits.com/smf/index.php?topic=7450.msg64774#msg64774 (2012). Also see https://disneymusicloops.tripod.com/wdw/wdwepcot-misc-1982ent.html.",1,"Energy, You Make the World Go Round",George Wilkins,Unreleased,,,,,,,
Tomorrowland,Space Mountain Concourse v.2,,,2,Golden Dream,George Wilkins,Unreleased,,,,,,,
Tomorrowland,Space Mountain Concourse v.2,,,3,Fun to Be Free,George Wilkins,Unreleased,,,,,,,
Tomorrowland,Space Mountain Concourse v.2,,,4,Listen to the Land,George Wilkins,Unreleased,,,,,,,
Tomorrowland,Space Mountain Concourse v.2,,,5,Imagination,George Wilkins,Unreleased,,,,,,,
Tomorrowland,Space Mountain Concourse v.2,,,6,Magic Journeys,George Wilkins,Unreleased,,,,,,,
Tomorrowland,Space Mountain Concourse v.2,,,7,Feel the Flow (Universe of Energy),George Wilkins,Unreleased,,,,,,,
Tomorrowland,Club Buzz [INC],Unknown,"This is a needledrop loop that played at Club Buzz in Tomorrowland. More information is needed. See Magic Music, Re: https://community.magicmusic.net/threads/noooooooo-horrible-area-music-for-dls-tomorrowland.1613/#post-10816.",1,Club Buzz Theme,,Unreleased,,,,,,"June 30, 2001 → September 1, 2006",
Tomorrowland,Club Buzz [INC],,,,Planet Claire,The B-52's,The B-52's,,,,,,"June 30, 2001 → September 1, 2006",
Tomorrowland,Club Buzz [INC],,,,Star Wars Theme/Cantina Band,Meco,Star Wars and Other Galactic Funk,,,,,,"June 30, 2001 → September 1, 2006",
Tomorrowland,Club Buzz [INC],,,,Planet Earth,Devo,Freedom Of Choice,,,,,,"June 30, 2001 → September 1, 2006",
Tomorrowland,Autopia Grandstand v.2,Unknown,"This loop was first heard on March 24, 2017 with the reopening of Autopia (presented by Honda). The characters ASIMO and Bird were added to the scenery on the drive. In most areas of the queue, announcements by Bird play over the music, but the music can be heard uninterrupted in the covered area with the short looping videos. See MouseBits, https://mousebits.com/smf/index.php?topic=10841.msg98985#msg98985 (2022).",1,One Minute to Win it,Henry Jackman,Wreck-it Ralph OST,,"Track is “Bake A Kart” on the FYC score, without the first few seconds",,,,"March 24, 2017",
Tomorrowland,Autopia Grandstand v.2,,,2,Gadget Lover 3 1869/15,,"Science, Tech & Gadgets ANW 1869",,,,,,"March 24, 2017",
Tomorrowland,Autopia Grandstand v.2,,,3,Hot Pan 4 (60) 1655/47,,Quirky Kids ANW 1655,,,,,,"March 24, 2017",
Tomorrowland,Autopia Grandstand v.2,,,4,Fashion Statement 1901/8,,8-Bit Electro ANW 1901,,,,,,"March 24, 2017",
Tomorrowland,Autopia Grandstand v.2,,,5,Vision 2130/6,,Quirky Electronica ANW 2130,,,,,,"March 24, 2017",
Tomorrowland,Autopia Grandstand v.2,,,6,Nano Hugs 1594/2,,Lifestyle Electronica ANW 1594,,,,,,"March 24, 2017",
Tomorrowland,Autopia Grandstand v.2,,,7,Social Media 2586/2,,Technology ANW 2586,,,,,,"March 24, 2017",
Tomorrowland,Autopia Grandstand v.2,,,8,Gadget Culture 1653/6,,"Lifestyle, Corporate ANW 1653",,,,,,"March 24, 2017",
Tomorrowland,Autopia Grandstand v.2,,,9,8 Bit Repeat,Rupert V.K. Pope,Electro House Beats,,,,,,"March 24, 2017",
Tomorrowland,Autopia Grandstand v.2,,,10,Get You Back,HeartThrob Beats,High Life: Electronic Pop,,,,,,"March 24, 2017",
Tomorrowland,Autopia Grandstand v.2,,,11,Bang On,David Krajic,Synth Electro Pop,,,,,,"March 24, 2017",
Tomorrowland,Circle-Vision: America the Beautiful Queue,~00:12:23,"This is an unreleased loop that is thought to have played in the queue area of the Circle-Vision theater, and was specially composed for the America the Beautiful film. This loop would have played from 1984 to 1996.",1,See loop notes,,Unreleased,~12:50,,,,,"July 4, 1984 → July 7, 1996",
Tomorrowland,20k Leagues Under the Sea Exhibit,N/A,"Two pieces of music played in this exhibit. At the entrance, “A Whale of A Tale” could be heard. Once inside, Toccata and Fugue in D minor was played underneath narration. See the Disneyland Collection torrent and the Musical History of Disneyland Box Set booklet.",1,A Whale of a Tale,Kirk Douglas,,,,,,,"August 5, 1955 → August 28, 1966",
Tomorrowland,20k Leagues Under the Sea Exhibit,,,2,Toccata and Fugue in D,,,,,,,,"August 5, 1955 → August 28, 1966",
Tomorrowland,Star Tours Queue,N/A,"These are two tracks that played in the original Star Tours ride queue. There was no overarching loop, per se. See these wiki articles: https://disney.fandom.com/wiki/I_Wanna_Weld_Your_Hand, https://starwars.fandom.com/wiki/The_Droid_Rooms",1,I Wanna Weld Your Hand,Danny and the Droids,See track notes,02:33,"This is included in “The Droid Rooms” released on several Disneyland official albums as 0:00 - 2:33. The first segment was played when repair droid https://starwars.fandom.com/wiki/G2-9T/Legends usually told guests it is one of his favorite hit songs: ""https://starwars.fandom.com/wiki/I_Wanna_Weld_Your_Hand"" by https://starwars.fandom.com/wiki/Danny_and_the_Droids.",,,,"January 9, 1987 → July 27, 2010",
Tomorrowland,Star Tours Queue,,,2,The Droid Rooms [second half],,See track notes,01:06,This is included in “The Droid Rooms” released on several Disneyland official albums as 2:33-3:40. This track appears to have played underneath repair droid https://starwars.fandom.com/wiki/G2-9T/Legends’s commentary at various times.,,,,"January 9, 1987 → July 27, 2010",
Tomorrowland,Star Tours Exit,~00:09:53,"This music played in the exit hall of the attraction. It is essentially the Star Wars Theme from the Treasures of Fantasy CD, looped twice with a transition bridge. See Magic Music, https://community.magicmusic.net/threads/star-tours-exit-music.856/#post-32920 (2003).",1,Star Wars Theme,,Treasures of Fantasy (1995 Box Set),09:53,"This track was looped twice, with a bridge between the iterations, to form the full loop. ",,,,"January 9, 1987 → December 3, 2012",
Tomorrowland,Hyperspace Mountain Exit,~5 minutes,"The exit to Hyperspace Mountain appears to play “The Throne Room / End Title” from the Star Wars: A New Hope OST. This is audible on the exit staircase through the hallway that leads back to the concourse (where the restrooms and images are located). I don’t have a recording in full, but listened to a few videos and most of the first three minutes of the album track is covered. It is unknown whether edits are present. See MouseBits, https://mousebits.com/smf/index.php?topic=10881.msg99177#msg99177 (2023).",1,The Throne Room / End Title,John Williams,Star Wars: A New Hope OST,,,,,,,
Tomorrowland,Tomorrowland Terrace,~01:44:00,"This is the same loop as the Disney Springs Marketplace. plays between shows See Magic Music, https://community.magicmusic.net/threads/disney-springs-area-music.5095/post-35731 (2015). There are crossfades or overlaps between tracks, and the loop doesn't contain a single silent gap longer than a fraction of a second. This is a totally original loop of Disney songs arranged in a jazz-techno-fusion style. The loop was composed by https://michaeltavera.com/project/disney-springs-resort-2/. See MouseBits, https://mousebits.com/smf/index.php?topic=10874.msg99146#msg99146.",1,"A Whole
  New World",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,2,"You
  Can Fly!",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,3,"Almost
  There",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,4,"True
  Love's Kiss",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,5,"Be
  Our Guest",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,6,"Theme
  from ""Colette Shows Him Le Ropes""/""Special
  Order""/""End Creditouilles""",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,7,"Hakuna
  Matata",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,8,"For
  The First Time in Forever / Let It Go Medley",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,9,"If
  I Didn't Have You (Monsters Inc. Theme)",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,10,"I
  See The Light",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,11,"Ev'rybody
  Wants To Be A Cat",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,12,"King
  of New York",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,13,Reflection,Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,14,"Can
  You Feel the Love Tonight",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,15,"The
  Incredibles Theme",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,16,"Colors
  of the Wind",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,17,"Go
  The Distance",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,18,"Friend
  Like Me",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,19,"When
  Will My Life Begin?",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,20,"I
  Wanna Be Like You",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,21,"You've
  Got A Friend In Me",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,22,"When
  Can I See You Again?",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,23,"Part
  Of Your World",Michael Tavera,,,,,,,,
Tomorrowland,Tomorrowland Terrace,,,24,"Winnie
  the Pooh",Michael Tavera,,,,,,,,
Tomorrowland,The Star Trader v.2 [INC],Unknown,"This loop plays inside of The Star Trader store. The loop was likely introduced when the store reopened after a Star Wars rethemeing on May 6th, 2011. See MouseBits, https://mousebits.com/smf/index.php?topic=6872.msg99248#msg99248 (2023). This tracklist is incomplete.",1,End Title,John Williams,Star Wars: Episode V - The Empire Strikes Back,,"My recording started at 1:47.421, track ends at 6:24.209",,,,,
Tomorrowland,The Star Trader v.2 [INC],,,2,A New Hope and End Credits,John Williams,Star Wars: Episode III - Revenge of the Sith,,edited 1:21.820 to 2:24.513,,,,,
Tomorrowland,The Star Trader v.2 [INC],,,3,Hyperspace,John Williams,Star Wars: Episode V - The Empire Strikes Back,,starts at 04:05.215,,,,,
Tomorrowland,Innoventions Peter Pan Bedroom,Unknown,"This track played between Peter Pan storytelling shows in the Younger Son’s Room at the Innoventions Dream Home (June 16, 2008 to February 2015). See this post: https://www.notion.so/8e2acdaf56ec44de800fc658a3a7ac65",1,Smaointe,Enya,Shepard Moon,,,,,,,
New Orleans Square,French Market Patio,1:02:10.643,"This Zydeco loop previously played at the French Market patio at night when no live music is being played, and now plays all day. See MouseBits: https://mousebits.com/smf/index.php?topic=7140.msg60808#msg60808 (2012). Individual track lengths are measured from the start of that track to the start of the following track, so any gap between tracks is included in that time.",1,Give Him Cornbread,Beau Jocque & the Zydeco Hi-Rollers,,4:52.998,Starts with a 1.8 sec. silent gap,,,,,
New Orleans Square,French Market Patio,,,2,Your Mama Don't Know,Nathan & the Zydeco Cha Chas,,4:34.009,,,,,,
New Orleans Square,French Market Patio,,,3,Zydeco Pas Salee,Lisa Haley & the Zydekats,,4:19.422,,,,,,
New Orleans Square,French Market Patio,,,4,Les Grands Bois,Jo-El Sonnier,,2:56.478,,,,,,
New Orleans Square,French Market Patio,,,5,Coeur des Cajuns (Heart of the Cajuns),Bruce Daigrepont,,2:56.543,,,,,,
New Orleans Square,French Market Patio,,,6,Hot Tamale Baby,Clifton Chenier,,2:54.316,,,,,,
New Orleans Square,French Market Patio,,,7,Chere Mama,Lisa Haley & the Zydekats,,4:05.537,,,,,,
New Orleans Square,French Market Patio,,,8,Outside People,Nathan & the Zydeco Cha Chas,,3:42.858,,,,,,
New Orleans Square,French Market Patio,,,9,Zydeco Gris-Gris,BeauSoleil,,3:37.318,,,,,,
New Orleans Square,French Market Patio,,,10,I Gotta Secret,Lisa Haley & the Zydekats,,3:21.250,,,,,,
New Orleans Square,French Market Patio,,,11,Follow Me Chicken,Nathan & the Zydeco Cha Chas,,3:59.634,,,,,,
New Orleans Square,French Market Patio,,,12,La Pointe-Au-Pic,Steve Riley & The Mamou Playboys,,4:18.622,,,,,,
New Orleans Square,French Market Patio,,,13,Canray's Contredanse,"BeauSoleil, Michael Doucet",,2:00.275,,,,,,
New Orleans Square,French Market Patio,,,14,Let the Good Times Roll,Buckwheat Zydeco,,4:57.295,,,,,,
New Orleans Square,French Market Patio,,,15,Le Jig Francais,"BeauSoleil, Michael Doucet",,4:36.751,,,,,,
New Orleans Square,French Market Patio,,,16,J'ai Ete Au Zydeco,"BeauSoleil, Canray Fontenot",,4:57.327,,,,,,
